date,1. open,2. high,3. low,4. close,5. volume
2024-04-16 17:49:00,415.17,415.25,415.0,415.0,143.0
2024-04-16 17:48:00,415.35,415.35,415.175,415.18,11.0
2024-04-16 17:47:00,415.35,415.35,415.0,415.0,44.0
2024-04-16 17:46:00,415.175,415.35,415.0,415.34,24.0
2024-04-16 17:45:00,415.0,415.23,415.0,415.175,71.0
2024-04-16 17:44:00,415.18,415.25,415.175,415.175,9.0
2024-04-16 17:43:00,415.35,415.35,415.01,415.3,16.0
2024-04-16 17:42:00,415.175,415.35,415.175,415.341,33.0
2024-04-16 17:41:00,415.0,415.35,415.0,415.175,11.0
2024-04-16 17:40:00,415.35,415.35,415.175,415.31,18.0
2024-04-16 17:39:00,415.5,415.5,415.0,415.34,18.0
2024-04-16 17:38:00,415.25,415.3,415.0,415.25,6.0
2024-04-16 17:37:00,415.35,415.48,415.25,415.25,19.0
2024-04-16 17:36:00,415.25,415.5,415.25,415.5,40.0
2024-04-16 17:35:00,415.34,415.5,415.0,415.5,30.0
2024-04-16 17:34:00,415.5,415.5,415.25,415.25,5.0
2024-04-16 17:33:00,415.39,415.39,415.25,415.3,5.0
2024-04-16 17:32:00,415.5,415.5,415.25,415.25,2153.0
2024-04-16 17:31:00,415.445,415.497,415.39,415.49,152.0
2024-04-16 17:30:00,415.49,415.5,415.39,415.445,522.0
2024-04-16 17:29:00,415.4,415.5,415.3,415.445,151.0
2024-04-16 17:28:00,415.39,415.495,415.3,415.4,27.0
2024-04-16 17:27:00,415.39,415.4,415.3,415.4,16.0
2024-04-16 17:26:00,415.35,415.5,415.35,415.4,70.0
2024-04-16 17:25:00,415.4,415.5,414.58,414.58,645.0
2024-04-16 17:24:00,415.39,415.4,415.305,415.354,25.0
2024-04-16 17:23:00,415.39,415.5,415.3,415.4,92.0
2024-04-16 17:22:00,415.33,415.4,415.3,415.39,238.0
2024-04-16 17:21:00,415.5,415.5,415.3,415.38,77.0
2024-04-16 17:20:00,415.5,415.5,415.39,415.4,21.0
2024-04-16 17:19:00,415.385,415.5,415.3,415.39,13.0
2024-04-16 17:18:00,415.38,415.5,415.27,415.5,121.0
2024-04-16 17:17:00,415.38,415.49,415.33,415.35,10.0
2024-04-16 17:16:00,415.38,415.39,415.27,415.27,196.0
2024-04-16 17:15:00,415.38,415.49,415.27,415.27,330.0
2024-04-16 17:14:00,415.33,415.49,415.33,415.38,25.0
2024-04-16 17:13:00,415.27,415.39,415.27,415.33,25.0
2024-04-16 17:12:00,415.28,415.335,415.27,415.28,25.0
2024-04-16 17:11:00,415.23,415.39,415.23,415.335,326.0
2024-04-16 17:10:00,415.31,415.39,415.3,415.31,9.0
2024-04-16 17:09:00,415.31,415.31,415.3,415.31,3.0
2024-04-16 17:08:00,415.31,415.39,415.23,415.234,67.0
2024-04-16 17:07:00,415.29,415.305,415.22,415.22,743.0
2024-04-16 17:06:00,415.305,415.31,415.26,415.3,22.0
2024-04-16 17:05:00,415.26,415.39,415.26,415.305,53.0
2024-04-16 17:04:00,415.38,415.39,415.22,415.23,164.0
2024-04-16 17:03:00,415.28,415.39,415.22,415.3,20.0
2024-04-16 17:02:00,415.388,415.39,415.22,415.22,83.0
2024-04-16 17:01:00,415.39,415.39,415.22,415.305,70.0
2024-04-16 17:00:00,415.39,415.39,415.04,415.215,18.0
2024-04-16 16:59:00,415.39,415.39,415.215,415.215,30.0
2024-04-16 16:58:00,415.19,415.43,415.14,415.215,405.0
2024-04-16 16:57:00,415.12,415.198,415.04,415.04,111.0
2024-04-16 16:56:00,415.1,415.25,412.765,415.12,100.0
2024-04-16 16:55:00,415.186,415.25,415.04,415.22,198.0
2024-04-16 16:54:00,415.088,415.46,387.857,415.39,419.0
2024-04-16 16:53:00,415.045,422.569,411.142,415.045,149.0
2024-04-16 16:52:00,415.01,415.045,415.01,415.045,5.0
2024-04-16 16:51:00,415.03,415.14,415.01,415.01,64.0
2024-04-16 16:50:00,415.33,415.33,414.58,415.14,17539.0
2024-04-16 16:49:00,415.18,415.33,415.01,415.18,348.0
2024-04-16 16:48:00,414.945,415.41,414.87,415.18,2929.0
2024-04-16 16:47:00,415.016,415.02,414.87,414.96,1406.0
2024-04-16 16:46:00,415.02,415.02,414.87,415.02,19.0
2024-04-16 16:45:00,414.87,415.02,414.87,415.02,20.0
2024-04-16 16:44:00,415.135,415.135,414.38,414.87,166.0
2024-04-16 16:43:00,415.0,415.1,415.0,415.09,634.0
2024-04-16 16:42:00,415.0,430.0,415.0,430.0,568.0
2024-04-16 16:41:00,415.0,415.08,415.0,415.04,751.0
2024-04-16 16:40:00,414.94,415.35,414.94,415.175,1926.0
2024-04-16 16:39:00,414.96,414.97,414.89,414.93,926.0
2024-04-16 16:38:00,414.95,414.95,414.9,414.95,210.0
2024-04-16 16:37:00,415.105,415.35,414.86,414.9,193.0
2024-04-16 16:36:00,414.75,415.35,414.75,414.86,1184.0
2024-04-16 16:35:00,414.75,414.8,414.68,414.74,2055.0
2024-04-16 16:34:00,414.74,414.8,414.68,414.68,59.0
2024-04-16 16:33:00,414.78,414.8,414.68,414.68,67.0
2024-04-16 16:32:00,414.67,414.74,414.625,414.74,218.0
2024-04-16 16:31:00,414.63,414.7,414.625,414.625,20.0
2024-04-16 16:30:00,414.585,414.7,414.585,414.63,310.0
2024-04-16 16:29:00,414.55,414.62,414.55,414.585,250.0
2024-04-16 16:28:00,414.58,414.61,414.55,414.58,481.0
2024-04-16 16:27:00,414.62,414.62,414.58,414.585,23.0
2024-04-16 16:26:00,414.617,414.62,414.57,414.62,107.0
2024-04-16 16:25:00,414.699,414.699,414.57,414.58,2096.0
2024-04-16 16:24:00,414.75,414.78,414.65,414.7,159.0
2024-04-16 16:23:00,414.72,414.77,414.72,414.75,145.0
2024-04-16 16:22:00,414.77,414.77,414.66,414.67,137.0
2024-04-16 16:21:00,414.59,414.76,414.58,414.715,247.0
2024-04-16 16:20:00,414.65,414.65,414.58,414.59,3675.0
2024-04-16 16:19:00,414.58,414.77,414.58,414.615,51.0
2024-04-16 16:18:00,414.675,414.77,414.67,414.72,72.0
2024-04-16 16:17:00,414.76,414.77,414.675,414.75,1106.0
2024-04-16 16:16:00,414.7,414.8,414.66,414.76,1339.0
2024-04-16 16:15:00,414.58,414.736,414.58,414.736,281.0
2024-04-16 16:14:00,414.75,414.76,414.66,414.67,1755.0
2024-04-16 16:13:00,414.7,414.79,414.66,414.79,5117.0
2024-04-16 16:12:00,414.65,414.725,414.61,414.65,422.0
2024-04-16 16:11:00,414.75,417.3,413.88,414.7,25900.0
2024-04-16 16:10:00,414.6,414.6,414.58,414.6,97.0
2024-04-16 16:09:00,414.655,414.68,414.58,414.595,563.0
2024-04-16 16:08:00,414.75,414.75,414.63,414.655,1861.0
2024-04-16 16:07:00,414.7,414.75,414.58,414.725,18119.0
2024-04-16 16:06:00,414.706,414.74,414.67,414.68,87.0
2024-04-16 16:05:00,414.64,414.74,414.58,414.74,4983.0
2024-04-16 16:04:00,414.62,414.72,414.59,414.64,3579.0
2024-04-16 16:03:00,414.58,414.71,414.58,414.61,209095.0
2024-04-16 16:02:00,414.65,414.72,414.58,414.639,109231.0
2024-04-16 16:01:00,414.705,425.8,414.5,414.71,1034609.0
2024-04-16 16:00:00,414.5,423.705,414.155,414.58,4639466.0
2024-04-16 15:59:00,414.39,414.79,414.22,414.5,340091.0
2024-04-16 15:58:00,414.69,414.82,414.31,414.37,175425.0
2024-04-16 15:57:00,414.705,414.82,414.44,414.7,92966.0
2024-04-16 15:56:00,415.29,415.319,414.65,414.69,80899.0
2024-04-16 15:55:00,415.56,415.67,415.28,415.31,49216.0
2024-04-16 15:54:00,415.53,415.83,415.5,415.55,46699.0
2024-04-16 15:53:00,415.83,415.88,415.5,415.56,36713.0
2024-04-16 15:52:00,415.72,415.93,415.69,415.9,29323.0
2024-04-16 15:51:00,415.82,415.91,415.75,415.75,45723.0
2024-04-16 15:50:00,415.7,415.87,415.58,415.82,50559.0
2024-04-16 15:49:00,415.56,415.78,415.55,415.73,21453.0
2024-04-16 15:48:00,415.39,415.65,415.38,415.6,15506.0
2024-04-16 15:47:00,415.7,415.76,415.36,415.41,17761.0
2024-04-16 15:46:00,415.875,415.88,415.65,415.701,17663.0
2024-04-16 15:45:00,415.54,415.94,415.528,415.89,34076.0
2024-04-16 15:44:00,415.43,415.58,415.39,415.573,22112.0
2024-04-16 15:43:00,415.28,415.6,415.26,415.46,48058.0
2024-04-16 15:42:00,415.4,415.43,415.16,415.227,26250.0
2024-04-16 15:41:00,415.525,415.525,415.31,415.4,22212.0
2024-04-16 15:40:00,415.685,415.685,415.41,415.5,43345.0
2024-04-16 15:39:00,415.77,415.91,415.62,415.62,41793.0
2024-04-16 15:38:00,415.7,415.77,415.47,415.765,17709.0
2024-04-16 15:37:00,415.501,415.66,415.39,415.66,18149.0
2024-04-16 15:36:00,415.76,415.81,415.45,415.51,31574.0
2024-04-16 15:35:00,415.464,415.81,415.29,415.761,35933.0
2024-04-16 15:34:00,416.09,416.16,415.46,415.54,54242.0
2024-04-16 15:33:00,416.469,416.48,416.05,416.085,20066.0
2024-04-16 15:32:00,416.56,416.645,416.38,416.455,16000.0
2024-04-16 15:31:00,416.71,416.71,416.49,416.6,18617.0
2024-04-16 15:30:00,416.965,416.965,416.629,416.745,34080.0
2024-04-16 15:29:00,417.07,417.1,416.89,416.98,17237.0
2024-04-16 15:28:00,417.085,417.09,416.96,417.05,18422.0
2024-04-16 15:27:00,416.87,417.04,416.845,417.04,17104.0
2024-04-16 15:26:00,416.85,416.87,416.728,416.81,9605.0
2024-04-16 15:25:00,416.74,416.88,416.64,416.86,12709.0
2024-04-16 15:24:00,416.81,416.81,416.68,416.75,9797.0
2024-04-16 15:23:00,416.65,416.94,416.57,416.85,27232.0
2024-04-16 15:22:00,416.55,416.65,416.5,416.63,16143.0
2024-04-16 15:21:00,416.459,416.61,416.45,416.505,19254.0
2024-04-16 15:20:00,416.71,416.72,416.43,416.49,17618.0
2024-04-16 15:19:00,416.35,416.72,416.34,416.698,23222.0
2024-04-16 15:18:00,416.23,416.44,416.22,416.36,15853.0
2024-04-16 15:17:00,416.11,416.31,416.1,416.185,14218.0
2024-04-16 15:16:00,416.34,416.39,416.1,416.14,84697.0
2024-04-16 15:15:00,416.44,416.536,416.26,416.37,17553.0
2024-04-16 15:14:00,416.67,416.67,416.39,416.42,16684.0
2024-04-16 15:13:00,416.57,416.65,416.405,416.64,22181.0
2024-04-16 15:12:00,416.63,416.675,416.47,416.52,14044.0
2024-04-16 15:11:00,416.58,416.77,416.48,416.595,24095.0
2024-04-16 15:10:00,416.69,416.85,416.46,416.535,20933.0
2024-04-16 15:09:00,416.77,416.89,416.64,416.67,11348.0
2024-04-16 15:08:00,416.885,416.886,416.7,416.79,15829.0
2024-04-16 15:07:00,417.06,417.1,416.835,416.9,16658.0
2024-04-16 15:06:00,416.96,417.08,416.725,417.08,32416.0
2024-04-16 15:05:00,416.99,417.04,416.721,416.97,21111.0
2024-04-16 15:04:00,417.1,417.21,416.9,417.0,22994.0
2024-04-16 15:03:00,417.52,417.53,417.04,417.07,31605.0
2024-04-16 15:02:00,417.36,417.66,417.34,417.52,32806.0
2024-04-16 15:01:00,417.14,417.41,417.0,417.3,20795.0
2024-04-16 15:00:00,417.5,417.54,417.08,417.1,24142.0
2024-04-16 14:59:00,417.26,417.47,417.21,417.45,16874.0
2024-04-16 14:58:00,417.18,417.44,417.16,417.29,15880.0
2024-04-16 14:57:00,417.235,417.31,417.14,417.18,14341.0
2024-04-16 14:56:00,417.21,417.23,417.056,417.2,11466.0
2024-04-16 14:55:00,417.11,417.3,416.897,417.18,20165.0
2024-04-16 14:54:00,417.16,417.23,417.08,417.12,14048.0
2024-04-16 14:53:00,417.185,417.35,417.1,417.15,16481.0
2024-04-16 14:52:00,417.1,417.28,417.01,417.16,14445.0
2024-04-16 14:51:00,416.76,417.19,416.74,417.09,22220.0
2024-04-16 14:50:00,416.15,416.87,416.125,416.78,18239.0
2024-04-16 14:49:00,416.14,416.185,416.0,416.08,20881.0
2024-04-16 14:48:00,416.33,416.5,416.18,416.18,25540.0
2024-04-16 14:47:00,416.01,416.34,416.01,416.34,14688.0
2024-04-16 14:46:00,415.83,416.05,415.81,415.91,14224.0
2024-04-16 14:45:00,416.03,416.16,415.85,415.94,13527.0
2024-04-16 14:44:00,416.207,416.225,415.96,416.11,10798.0
2024-04-16 14:43:00,415.94,416.35,415.94,416.2,18890.0
2024-04-16 14:42:00,416.02,416.195,415.87,415.87,18049.0
2024-04-16 14:41:00,415.94,416.03,415.79,415.91,14496.0
2024-04-16 14:40:00,416.079,416.33,415.9,415.9,17543.0
2024-04-16 14:39:00,415.94,416.085,415.86,416.03,8638.0
2024-04-16 14:38:00,415.71,416.02,415.71,415.9,11681.0
2024-04-16 14:37:00,416.03,416.03,415.54,415.7,20874.0
2024-04-16 14:36:00,416.005,416.2,415.97,416.04,19127.0
2024-04-16 14:35:00,416.08,416.21,415.78,416.032,19795.0
2024-04-16 14:34:00,415.329,416.06,415.31,416.0,42035.0
2024-04-16 14:33:00,415.18,415.38,415.06,415.38,12969.0
2024-04-16 14:32:00,415.3,415.43,415.13,415.18,15544.0
2024-04-16 14:31:00,415.17,415.415,415.07,415.27,16056.0
2024-04-16 14:30:00,414.97,415.47,414.97,415.22,22731.0
2024-04-16 14:29:00,414.99,415.17,414.75,414.97,28741.0
2024-04-16 14:28:00,415.33,415.33,414.82,414.97,30242.0
2024-04-16 14:27:00,415.88,415.94,415.193,415.37,31650.0
2024-04-16 14:26:00,415.86,416.12,415.8,415.94,20592.0
2024-04-16 14:25:00,415.38,415.83,415.38,415.83,39775.0
2024-04-16 14:24:00,415.31,415.5,415.16,415.5,21905.0
2024-04-16 14:23:00,415.36,415.47,415.22,415.35,15999.0
2024-04-16 14:22:00,415.14,415.46,415.1,415.344,22819.0
2024-04-16 14:21:00,415.45,415.5,414.9,415.12,55037.0
2024-04-16 14:20:00,415.895,415.99,415.405,415.44,32096.0
2024-04-16 14:19:00,415.93,416.05,415.83,415.89,12722.0
2024-04-16 14:18:00,416.18,416.35,415.85,415.89,20260.0
2024-04-16 14:17:00,416.51,416.54,415.98,416.16,24445.0
2024-04-16 14:16:00,416.66,416.8,416.33,416.5,34053.0
2024-04-16 14:15:00,416.93,417.02,416.58,416.6,47967.0
2024-04-16 14:14:00,417.506,417.54,416.835,416.9,28633.0
2024-04-16 14:13:00,417.88,417.9,417.36,417.56,23304.0
2024-04-16 14:12:00,418.06,418.39,417.89,417.935,25609.0
2024-04-16 14:11:00,418.16,418.23,417.87,418.03,30308.0
2024-04-16 14:10:00,418.3,418.33,417.88,418.125,28543.0
2024-04-16 14:09:00,418.0,418.4,417.95,418.31,60420.0
2024-04-16 14:08:00,417.47,417.96,417.47,417.94,61836.0
2024-04-16 14:07:00,416.81,417.52,416.81,417.43,57248.0
2024-04-16 14:06:00,416.45,416.84,416.4,416.84,46208.0
2024-04-16 14:05:00,416.46,416.62,416.32,416.49,24146.0
2024-04-16 14:04:00,415.99,416.53,415.99,416.48,23613.0
2024-04-16 14:03:00,415.84,416.18,415.83,415.98,23344.0
2024-04-16 14:02:00,415.66,415.885,415.57,415.84,13232.0
2024-04-16 14:01:00,415.76,416.0,415.595,415.665,11484.0
2024-04-16 14:00:00,416.03,416.03,415.69,415.76,8346.0
2024-04-16 13:59:00,415.79,416.21,415.72,416.065,22640.0
2024-04-16 13:58:00,415.87,415.965,415.65,415.8,11046.0
2024-04-16 13:57:00,415.79,415.98,415.59,415.84,20679.0
2024-04-16 13:56:00,415.825,416.02,415.65,415.78,14887.0
2024-04-16 13:55:00,415.79,415.87,415.59,415.77,20196.0
2024-04-16 13:54:00,415.17,416.15,415.155,415.79,45395.0
2024-04-16 13:53:00,415.095,415.365,415.095,415.225,20717.0
2024-04-16 13:52:00,415.385,415.43,414.9,415.2,29864.0
2024-04-16 13:51:00,415.89,415.89,415.27,415.34,19349.0
2024-04-16 13:50:00,415.47,415.89,415.45,415.78,15328.0
2024-04-16 13:49:00,416.0,416.12,415.45,415.476,26358.0
2024-04-16 13:48:00,415.95,416.09,415.73,415.99,13175.0
2024-04-16 13:47:00,416.35,416.35,415.85,415.96,11930.0
2024-04-16 13:46:00,416.44,416.49,415.97,416.26,16476.0
2024-04-16 13:45:00,416.23,416.61,416.23,416.4,11533.0
2024-04-16 13:44:00,416.51,416.55,416.15,416.15,17984.0
2024-04-16 13:43:00,416.559,416.75,416.4,416.51,20375.0
2024-04-16 13:42:00,416.63,416.64,416.44,416.46,23384.0
2024-04-16 13:41:00,416.67,416.8,416.54,416.57,10380.0
2024-04-16 13:40:00,416.3,417.0,416.3,416.6,46186.0
2024-04-16 13:39:00,416.31,416.42,415.88,416.29,23220.0
2024-04-16 13:38:00,415.88,416.47,415.88,416.47,12308.0
2024-04-16 13:37:00,416.47,416.47,415.79,415.99,16348.0
2024-04-16 13:36:00,416.01,416.7,415.96,416.52,21099.0
2024-04-16 13:35:00,415.822,416.26,415.67,415.92,45724.0
2024-04-16 13:34:00,415.42,415.85,415.42,415.85,36882.0
2024-04-16 13:33:00,415.56,415.63,415.21,415.46,32864.0
2024-04-16 13:32:00,414.91,415.66,414.58,415.63,63403.0
2024-04-16 13:31:00,415.12,415.57,414.89,414.89,39196.0
2024-04-16 13:30:00,416.12,416.319,414.96,415.16,90041.0
2024-04-16 13:29:00,416.77,416.79,415.93,416.07,32188.0
2024-04-16 13:28:00,416.62,416.79,416.61,416.74,21782.0
2024-04-16 13:27:00,416.46,416.64,416.45,416.61,13615.0
2024-04-16 13:26:00,416.29,416.545,416.22,416.545,11333.0
2024-04-16 13:25:00,416.46,416.46,416.15,416.25,10665.0
2024-04-16 13:24:00,416.5,416.535,416.26,416.43,27116.0
2024-04-16 13:23:00,416.5,416.57,416.4,416.535,14879.0
2024-04-16 13:22:00,416.34,416.49,416.31,416.49,8270.0
2024-04-16 13:21:00,416.5,416.625,416.26,416.29,16254.0
2024-04-16 13:20:00,416.38,416.56,416.38,416.56,9390.0
2024-04-16 13:19:00,416.44,416.62,416.31,416.39,18752.0
2024-04-16 13:18:00,416.39,416.69,416.37,416.54,19159.0
2024-04-16 13:17:00,416.36,416.38,416.12,416.38,14442.0
2024-04-16 13:16:00,416.28,416.45,416.255,416.395,12524.0
2024-04-16 13:15:00,416.51,416.54,416.21,416.24,15351.0
2024-04-16 13:14:00,416.6,416.79,416.41,416.509,20723.0
2024-04-16 13:13:00,416.275,416.715,416.275,416.61,13083.0
2024-04-16 13:12:00,416.57,416.57,416.16,416.287,28792.0
2024-04-16 13:11:00,416.58,416.75,416.53,416.61,17032.0
2024-04-16 13:10:00,416.56,416.74,416.46,416.58,18664.0
2024-04-16 13:09:00,416.41,416.66,416.37,416.61,22147.0
2024-04-16 13:08:00,416.28,416.57,416.25,416.41,17114.0
2024-04-16 13:07:00,415.755,416.35,415.75,416.23,19226.0
2024-04-16 13:06:00,415.82,415.96,415.76,415.78,17223.0
2024-04-16 13:05:00,415.845,415.85,415.7,415.78,10563.0
2024-04-16 13:04:00,415.92,415.965,415.72,415.81,10956.0
2024-04-16 13:03:00,416.02,416.03,415.82,415.92,14997.0
2024-04-16 13:02:00,415.847,416.0,415.78,415.92,18744.0
2024-04-16 13:01:00,416.01,416.07,415.8,415.82,17807.0
2024-04-16 13:00:00,416.22,416.29,415.99,416.035,8200.0
2024-04-16 12:59:00,416.03,416.34,416.03,416.16,10608.0
2024-04-16 12:58:00,415.94,416.1,415.93,416.0,14635.0
2024-04-16 12:57:00,416.09,416.11,415.8,415.89,12449.0
2024-04-16 12:56:00,416.09,416.18,415.99,416.03,28806.0
2024-04-16 12:55:00,416.05,416.15,416.0,416.1,10290.0
2024-04-16 12:54:00,416.19,416.23,415.91,416.01,15481.0
2024-04-16 12:53:00,416.38,416.38,416.17,416.17,12528.0
2024-04-16 12:52:00,416.4,416.47,416.365,416.395,7107.0
2024-04-16 12:51:00,416.47,416.57,416.34,416.39,13305.0
2024-04-16 12:50:00,416.4,416.54,416.3,416.51,13226.0
2024-04-16 12:49:00,416.34,416.42,416.24,416.41,16463.0
2024-04-16 12:48:00,416.28,416.45,416.24,416.345,12036.0
2024-04-16 12:47:00,416.09,416.22,415.95,416.203,8124.0
2024-04-16 12:46:00,415.97,416.15,415.84,416.08,12513.0
2024-04-16 12:45:00,415.71,415.97,415.71,415.97,15521.0
2024-04-16 12:44:00,415.94,415.94,415.58,415.665,16594.0
2024-04-16 12:43:00,416.075,416.11,415.81,415.92,18403.0
2024-04-16 12:42:00,416.304,416.34,416.06,416.08,372802.0
2024-04-16 12:41:00,416.09,416.3,416.04,416.3,24511.0
2024-04-16 12:40:00,416.05,416.18,416.05,416.1,10806.0
2024-04-16 12:39:00,416.15,416.18,416.0,416.025,23723.0
2024-04-16 12:38:00,416.01,416.2,415.9,416.105,22003.0
2024-04-16 12:37:00,416.12,416.19,415.97,415.985,16744.0
2024-04-16 12:36:00,415.98,416.22,415.95,416.1,24780.0
2024-04-16 12:35:00,415.94,416.07,415.75,415.96,16107.0
2024-04-16 12:34:00,416.11,416.17,415.93,415.931,18731.0
2024-04-16 12:33:00,416.11,416.11,416.005,416.09,11656.0
2024-04-16 12:32:00,416.04,416.11,416.0,416.045,17232.0
2024-04-16 12:31:00,416.32,416.345,416.0,416.005,19765.0
2024-04-16 12:30:00,416.025,416.43,416.025,416.32,12627.0
2024-04-16 12:29:00,416.37,416.37,415.97,416.06,12827.0
2024-04-16 12:28:00,416.3,416.539,416.28,416.34,26739.0
2024-04-16 12:27:00,416.192,416.3,416.16,416.24,13450.0
2024-04-16 12:26:00,416.3,416.38,416.15,416.19,11124.0
2024-04-16 12:25:00,416.1,416.29,416.05,416.278,13729.0
2024-04-16 12:24:00,416.11,416.18,416.001,416.07,15892.0
2024-04-16 12:23:00,416.27,416.305,416.09,416.09,16199.0
2024-04-16 12:22:00,416.29,416.32,416.22,416.29,10126.0
2024-04-16 12:21:00,416.23,416.37,416.13,416.335,9608.0
2024-04-16 12:20:00,416.33,416.335,416.11,416.27,30958.0
2024-04-16 12:19:00,416.37,416.47,416.37,416.37,13543.0
2024-04-16 12:18:00,416.675,416.7,416.37,416.405,13123.0
2024-04-16 12:17:00,416.69,416.705,416.52,416.65,9285.0
2024-04-16 12:16:00,416.76,416.77,416.55,416.703,30377.0
2024-04-16 12:15:00,416.6,416.79,416.55,416.76,27836.0
2024-04-16 12:14:00,416.555,416.61,416.507,416.605,10762.0
2024-04-16 12:13:00,416.25,416.6,416.22,416.55,12999.0
2024-04-16 12:12:00,416.59,416.67,416.18,416.21,26919.0
2024-04-16 12:11:00,416.47,416.67,416.47,416.59,18621.0
2024-04-16 12:10:00,416.49,416.64,416.39,416.47,16514.0
2024-04-16 12:09:00,416.41,416.58,416.32,416.45,17891.0
2024-04-16 12:08:00,415.98,416.36,415.954,416.36,28996.0
2024-04-16 12:07:00,415.88,416.07,415.88,416.01,13777.0
2024-04-16 12:06:00,415.937,416.05,415.82,415.914,19355.0
2024-04-16 12:05:00,415.88,415.9,415.753,415.89,12314.0
2024-04-16 12:04:00,415.67,415.9,415.67,415.9,21977.0
2024-04-16 12:03:00,415.76,415.84,415.48,415.6,13143.0
2024-04-16 12:02:00,415.6,415.85,415.6,415.75,15566.0
2024-04-16 12:01:00,415.802,415.88,415.56,415.68,19071.0
2024-04-16 12:00:00,416.0,416.02,415.63,415.74,41009.0
2024-04-16 11:59:00,416.29,416.36,415.95,415.99,44444.0
2024-04-16 11:58:00,416.66,416.66,416.39,416.42,34717.0
2024-04-16 11:57:00,416.93,416.94,416.56,416.66,26074.0
2024-04-16 11:56:00,417.16,417.28,416.93,416.93,13753.0
2024-04-16 11:55:00,417.21,417.26,417.1,417.155,13708.0
2024-04-16 11:54:00,416.89,417.25,416.82,417.22,36587.0
2024-04-16 11:53:00,416.855,416.9,416.72,416.9,13973.0
2024-04-16 11:52:00,416.81,416.93,416.77,416.86,12408.0
2024-04-16 11:51:00,416.81,416.99,416.74,416.79,18710.0
2024-04-16 11:50:00,416.59,416.82,416.59,416.8,20000.0
2024-04-16 11:49:00,416.7,416.7,416.505,416.57,14575.0
2024-04-16 11:48:00,416.59,416.87,416.59,416.68,16510.0
2024-04-16 11:47:00,416.38,416.61,416.375,416.61,21719.0
2024-04-16 11:46:00,416.18,416.38,416.14,416.35,19519.0
2024-04-16 11:45:00,416.5,416.56,416.151,416.175,22850.0
2024-04-16 11:44:00,416.55,416.7,416.48,416.55,26044.0
2024-04-16 11:43:00,416.49,416.54,416.445,416.52,14114.0
2024-04-16 11:42:00,416.4,416.59,416.4,416.51,117747.0
2024-04-16 11:41:00,416.31,416.41,416.2,416.41,9197.0
2024-04-16 11:40:00,416.08,416.36,416.06,416.301,13217.0
2024-04-16 11:39:00,416.375,416.375,416.08,416.09,12270.0
2024-04-16 11:38:00,416.12,416.44,416.12,416.37,14134.0
2024-04-16 11:37:00,416.365,416.365,416.135,416.135,17135.0
2024-04-16 11:36:00,416.49,416.49,416.315,416.39,30963.0
2024-04-16 11:35:00,416.63,416.63,416.38,416.45,14359.0
2024-04-16 11:34:00,416.42,416.61,416.3,416.61,17032.0
2024-04-16 11:33:00,416.625,416.695,416.48,416.48,8213.0
2024-04-16 11:32:00,416.54,416.54,416.32,416.52,28597.0
2024-04-16 11:31:00,416.61,416.61,416.4,416.51,17516.0
2024-04-16 11:30:00,416.7,416.77,416.63,416.65,14030.0
2024-04-16 11:29:00,416.75,416.77,416.6,416.73,20060.0
2024-04-16 11:28:00,416.89,416.935,416.69,416.749,21342.0
2024-04-16 11:27:00,416.905,417.075,416.82,416.91,20900.0
2024-04-16 11:26:00,416.97,417.035,416.91,416.935,18275.0
2024-04-16 11:25:00,416.835,417.0,416.76,416.924,49618.0
2024-04-16 11:24:00,416.66,416.85,416.65,416.81,25511.0
2024-04-16 11:23:00,416.32,416.7,416.26,416.684,24003.0
2024-04-16 11:22:00,416.03,416.37,415.97,416.31,36366.0
2024-04-16 11:21:00,416.18,416.2,415.98,416.035,26749.0
2024-04-16 11:20:00,416.09,416.22,415.96,416.21,18464.0
2024-04-16 11:19:00,416.25,416.28,416.1,416.13,13041.0
2024-04-16 11:18:00,416.56,416.56,416.18,416.25,19679.0
2024-04-16 11:17:00,416.38,416.68,416.38,416.565,22881.0
2024-04-16 11:16:00,416.03,416.39,415.94,416.35,24009.0
2024-04-16 11:15:00,416.08,416.13,415.94,416.01,28491.0
2024-04-16 11:14:00,416.04,416.19,416.04,416.09,20617.0
2024-04-16 11:13:00,416.4,416.4,416.04,416.04,20291.0
2024-04-16 11:12:00,416.41,416.52,416.355,416.4,17021.0
2024-04-16 11:11:00,416.431,416.48,416.3,416.43,21326.0
2024-04-16 11:10:00,416.6,416.78,416.47,416.47,34524.0
2024-04-16 11:09:00,416.77,416.855,416.56,416.56,28924.0
2024-04-16 11:08:00,416.5,416.81,416.5,416.75,27787.0
2024-04-16 11:07:00,416.47,416.566,416.36,416.52,21227.0
2024-04-16 11:06:00,416.19,416.68,416.17,416.47,37030.0
2024-04-16 11:05:00,416.14,416.28,415.935,416.24,22368.0
2024-04-16 11:04:00,416.17,416.31,416.01,416.13,49725.0
2024-04-16 11:03:00,416.045,416.16,415.99,416.16,24204.0
2024-04-16 11:02:00,415.83,416.19,415.79,416.045,21566.0
2024-04-16 11:01:00,415.96,415.99,415.68,415.81,34006.0
2024-04-16 11:00:00,415.79,416.07,415.777,416.01,47303.0
2024-04-16 10:59:00,416.09,416.09,415.74,415.79,38967.0
2024-04-16 10:58:00,416.12,416.22,415.99,416.1,31101.0
2024-04-16 10:57:00,416.33,416.39,416.07,416.14,23501.0
